Continent,Status,Order,Family,Genus,Species,Log Mass,Combined Mass,Reference,taxa
Insular,extant,Chiroptera,Vespertilionidae,Myotis,adversus,1.02,10.6,153,Myotis_adversus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,brandti,0.72,5.3,153,Myotis_brandti
Insular,extant,Chiroptera,Vespertilionidae,Myotis,capaccinii,0.87,7.4,153,Myotis_capaccinii
Insular,extant,Chiroptera,Vespertilionidae,Myotis,daubentoni,0.87,7.4,153,Myotis_daubentoni
Insular,extant,Chiroptera,Vespertilionidae,Myotis,formosus,0.85,7,153,Myotis_formosus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,frater,0.88,7.6,153,Myotis_frater
Insular,extant,Chiroptera,Vespertilionidae,Myotis,hasseltii,0.94,8.8,153,Myotis_hasseltii
Insular,extant,Chiroptera,Vespertilionidae,Myotis,horsfieldii,0.78,6,153,Myotis_horsfieldii
Insular,extant,Chiroptera,Vespertilionidae,Myotis,keenii,0.8,6.3,153,Myotis_keenii
Insular,extant,Chiroptera,Vespertilionidae,Myotis,macrodactylus,0.86,7.2,153,Myotis_macrodactylus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,macrotarsus,1.1,12.5,153,Myotis_macrotarsus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,montivagus,0.92,8.3,153,Myotis_montivagus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,muricola,0.65,4.5,153,Myotis_muricola
Insular,extant,Chiroptera,Vespertilionidae,Myotis,myotis,1.39,24.8,153,Myotis_myotis
Insular,extant,Chiroptera,Vespertilionidae,Myotis,mystacinus,0.7,5,153,Myotis_mystacinus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,nesopolus,0.54,3.5,153,Myotis_nesopolus
Insular,extant,Chiroptera,Vespertilionidae,Myotis,nigricans,0.63,4.2,153,Myotis_nigricans
Insular,extant,Chiroptera,Vespertilionidae,Myotis,ridleyi,0.6,4,153,Myotis_ridleyi
Insular,extant,Chiroptera,Vespertilionidae,Myotis,riparius,0.74,5.6,153,Myotis_riparius
Insular,extant,Chiroptera,Vespertilionidae,Myotis,siligorensis,0.47,3,153,Myotis_siligorensis
Insular,extant,Chiroptera,Vespertilionidae,Myotis,velifer,1,10.1,153,Myotis_velifer
Insular,extant,Chiroptera,Vespertilionidae,Myotis,vivesi,1.4,25,153,Myotis_vivesi
Insular,extant,Chiroptera,Vespertilionidae,Nyctalus,aviator,-999,-999,-999,Nyctalus_aviator
Insular,extant,Chiroptera,Vespertilionidae,Nyctalus,azoreum,-999,-999,-999,Nyctalus_azoreum
Insular,extant,Chiroptera,Vespertilionidae,Nyctalus,leisleri,1.12,13.3,153,Nyctalus_leisleri
Insular,extant,Chiroptera,Vespertilionidae,Nyctalus,noctula,1.45,28,153,Nyctalus_noctula
Insular,extant,Chiroptera,Vespertilionidae,Nycticeius,humeralis,0.95,9,153,Nycticeius_humeralis
Insular,extant,Chiroptera,Vespertilionidae,Nycticeius,sanborni,0.9,8,153,Nycticeius_sanborni
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,heran,-999,-999,-999,Nyctophilus_heran
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,microdon,-999,-999,-999,Nyctophilus_microdon
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi,0.86,7.3,153,Nyctophilus_geoffroyi
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,1,10,153,Nyctophilus_gouldi
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,microtis,0.85,7.1,153,Nyctophilus_microtis
Insular,extant,Chiroptera,Vespertilionidae,Nyctophilus,timoriensis,1.07,11.7,153,Nyctophilus_timoriensis
Insular,extant,Chiroptera,Vespertilionidae,Pharotis,imogene,-999,-999,-999,Pharotis_imogene
Insular,extant,Chiroptera,Vespertilionidae,Philetor,brachypterus,1.06,11.6,153,Philetor_brachypterus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,cuprosus,-999,-999,-999,Pipistrellus_cuprosus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,endoi,-999,-999,-999,Pipistrellus_endoi
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,kitcheneri,-999,-999,-999,Pipistrellus_kitcheneri
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,macrotis,-999,-999,-999,Pipistrellus_macrotis
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,maderensis,-999,-999,-999,Pipistrellus_maderensis
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,minahassae,-999,-999,-999,Pipistrellus_minahassae
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,mordax,-999,-999,-999,Pipistrellus_mordax
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,petersi,-999,-999,-999,Pipistrellus_petersi
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,societatis,-999,-999,-999,Pipistrellus_societatis
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,bodenheimeri,0.43,2.7,153,Pipistrellus_bodenheimeri
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,ceylonicus,0.92,8.4,153,Pipistrellus_ceylonicus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,circumdatus,1.02,10.4,153,Pipistrellus_circumdatus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,coromandra,0.66,4.6,153,Pipistrellus_coromandra
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,dormeri,0.84,6.9,153,Pipistrellus_dormeri
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,imbricatus,0.75,5.7,153,Pipistrellus_imbricatus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,javanicus,0.72,5.3,153,Pipistrellus_javanicus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,0.77,5.9,153,Pipistrellus_kuhlii
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,nanulus,0.4,2.5,153,Pipistrellus_nanulus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,nanus,0.59,3.9,153,Pipistrellus_nanus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,nathusii,0.86,7.3,153,Pipistrellus_nathusii
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,pipistrellus,0.76,5.7,153,Pipistrellus_pipistrellus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,pulveratus,0.74,5.5,153,Pipistrellus_pulveratus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,rueppelli,0.84,6.9,153,Pipistrellus_rueppelli
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,savii,0.8,6.4,153,Pipistrellus_savii
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,stenopterus,1.18,15.2,153,Pipistrellus_stenopterus
Insular,extant,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,0.67,4.7,153,Pipistrellus_tenuis
Insular,historical,Chiroptera,Vespertilionidae,Pipistrellus,sturdeei,-999,-999,-999,Pipistrellus_sturdeei
Insular,extant,Chiroptera,Vespertilionidae,Plecotus,taivanus,-999,-999,-999,Plecotus_taivanus
Insular,extant,Chiroptera,Vespertilionidae,Plecotus,teneriffae,-999,-999,-999,Plecotus_teneriffae
Insular,extant,Chiroptera,Vespertilionidae,Plecotus,auritus,0.89,7.8,153,Plecotus_auritus
Insular,extant,Chiroptera,Vespertilionidae,Plecotus,austriacus,0.86,7.3,153,Plecotus_austriacus
Insular,extant,Chiroptera,Vespertilionidae,Rhogeesa,minutilla,0.56,3.7,153,Rhogeesa_minutilla
Insular,extant,Chiroptera,Vespertilionidae,Rhogeesa,parvula,0.64,4.4,153,Rhogeesa_parvula
Insular,extant,Chiroptera,Vespertilionidae,Rhogeesa,tumida,0.65,4.5,153,Rhogeesa_tumida
Insular,extant,Chiroptera,Vespertilionidae,Scotophilus,celebensis,-999,-999,-999,Scotophilus_celebensis
Insular,extant,Chiroptera,Vespertilionidae,Scotophilus,robustus,-999,-999,-999,Scotophilus_robustus
Insular,extant,Chiroptera,Vespertilionidae,Scotophilus,borbonicus,1.26,18,153,Scotophilus_borbonicus
Insular,extant,Chiroptera,Vespertilionidae,Scotophilus,heathi,1.54,34.6,153,Scotophilus_heathi
Insular,extant,Chiroptera,Vespertilionidae,Scotophilus,kuhlii,1.36,23,153,Scotophilus_kuhlii
Insular,extant,Chiroptera,Vespertilionidae,Tylonycteris,pachypus,0.55,3.6,153,Tylonycteris_pachypus
Insular,extant,Chiroptera,Vespertilionidae,Tylonycteris,robustula,0.89,7.7,153,Tylonycteris_robustula
Insular,extant,Chiroptera,Vespertilionidae,Vespertilio,murinus,1.27,18.7,153,Vespertilio_murinus
Insular,extant,Chiroptera,Vespertilionidae,Vespertilio,superans,1.39,24.5,153,Vespertilio_superans
Insular,extant,Dasyuromorphia,Dasyuridae,Antechinus,melanurus,1.68,47.8,151,Antechinus_melanurus
Insular,extant,Dasyuromorphia,Dasyuridae,Antechinus,naso,1.68,48.4,151,Antechinus_naso
Insular,extant,Dasyuromorphia,Dasyuridae,Antechinus,wilhelmina,-999,-999,151,Antechinus_wilhelmina
Insular,extant,Dasyuromorphia,Dasyuridae,Dasyurus,albopunctatus,2.8,637,151,Dasyurus_albopunctatus
Insular,extant,Dasyuromorphia,Dasyuridae,Dasyurus,spartacus,-999,-999,151,Dasyurus_spartacus
Insular,extant,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,-999,-999,-999,Murexia_longicaudata
Insular,extant,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,2.64,434,110,Murexia_longicaudata
Insular,extant,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,2.64,434,110,Murexia_longicaudata
Insular,extant,Dasyuromorphia,Dasyuridae,Murexia,rothschildi,1.64,43.8,151,Murexia_rothschildi
Insular,extant,Dasyuromorphia,Dasyuridae,Myoictis,melas,2.3,200,110,Myoictis_melas
Insular,extant,Dasyuromorphia,Dasyuridae,Myoictis,melas,2.3,200,110,Myoictis_melas
Insular,extant,Dasyuromorphia,Dasyuridae,Myoictis,melas,2.3,200,151,Myoictis_melas
Insular,extant,Dasyuromorphia,Dasyuridae,Neophascogale,lorentzi,2.33,212,151,Neophascogale_lorentzi
Insular,extant,Dasyuromorphia,Dasyuridae,Phascolosorex,doriae,-999,-999,151,Phascolosorex_doriae
Insular,extant,Dasyuromorphia,Dasyuridae,Phascolosorex,dorsalis,2.14,138.5,151,Phascolosorex_dorsalis
Insular,extant,Dasyuromorphia,Dasyuridae,Planigale,novaeguineae,1.17,14.9,151,Planigale_novaeguineae
Insular,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,archeri,1.2,16,151,Sminthopsis_archeri
Insular,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,virginiae,1.55,35.3,151,Sminthopsis_virginiae
Insular,extinct,Dasyuromorphia,Thylacinidae,Thylacinus,sp.,4.48,30000,151,Thylacinus_sp.
Insular,extant,Dermoptera,Cynocephalidae,Cynocephalus,variegatus,3.01,1025,"118, 123",Cynocephalus_variegatus
Insular,extant,Didelphimorphia,Didelphidae,Monodelphis,maraxina,-999,-999,-999,Monodelphis_maraxina
Insular,extant,Diprotodontia,Acrobatidae,Distoechurus,pennatus,1.64,44.1,151,Distoechurus_pennatus
Insular,extant,Diprotodontia,Burramyidae,Cercartetus,caudatus,1.3,20,151,Cercartetus_caudatus
Insular,extinct,Diprotodontia,Diprotodontidae,Hulitherium,thomasettii,5.14,137500,151,Hulitherium_thomasettii
Insular,extinct,Diprotodontia,Diprotodontidae,Kolopsis,watutense,5.48,300000,151,Kolopsis_watutense
Insular,extinct,Diprotodontia,Diprotodontidae,Maokopia,ronaldi,5,100000,151,Maokopia_ronaldi
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,matschiei,3.84,6960,-999,Dendrolagus_matschiei
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,matschiei,3.84,6960,-999,Dendrolagus_matschiei
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,inustus,4.1,12625,110,Dendrolagus_inustus
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,ursinus,4.12,13250,140,Dendrolagus_ursinus
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,dorianus,3.98,9581,151,Dendrolagus_dorianus
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,goodfellowi,3.9,8025,151,Dendrolagus_goodfellowi
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,inustus,4.13,13437.5,151,Dendrolagus_inustus
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,scottae,4.02,10375,151,Dendrolagus_scottae
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,spadix,3.96,9100,151,Dendrolagus_spadix
Insular,extant,Diprotodontia,Macropodidae,Dendrolagus,spp.,3.94,8750,151,Dendrolagus_spp.
Insular,extinct,Diprotodontia,Macropodidae,Dendrolagus,noibano,4.3,20000,151,Dendrolagus_noibano
Insular,extant,Diprotodontia,Macropodidae,Dorcopsis,atrata,3.77,5916.5,110,Dorcopsis_atrata
Insular,extant,Diprotodontia,Macropodidae,Dorcopsis,atrata,3.77,5916.5,110,Dorcopsis_atrata
Insular,extant,Diprotodontia,Macropodidae,Dorcopsis,muelleri,3.78,6000,110,Dorcopsis_muelleri
Insular,extant,Diprotodontia,Macropodidae,Dorcopsis,hageni,3.74,5500,151,Dorcopsis_hageni
Insular,extant,Diprotodontia,Macropodidae,Dorcopsis,luctuosa,3.8,6352,151,Dorcopsis_luctuosa
